humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,clouds_all,air_pollution_index
49,6,341,9,9,290.97,36,172
53,4,193,7,7,291.56,36,94
64,3,324,2,2,292.7,36,12
52,3,324,1,1,294.3,92,14
59,3,284,1,1,295.43,92,244
59,3,284,3,3,296.58,92,284
59,3,284,2,2,296.85,92,299
67,3,266,6,6,296.99,92,29
67,3,266,6,6,296.24,92,204
67,3,266,9,9,296.24,92,158
69,2,281,8,8,295.18,88,125
93,2,281,8,8,295.18,88,13
69,2,281,3,3,293.65,88,31
80,2,339,4,4,293.65,88,199
69,1,323,9,9,293.65,88,21
69,1,323,1,1,292.85,88,198
70,2,358,6,6,292.85,88,36
50,3,50,1,1,296.1,8,151
70,2,358,2,2,296.79,8,16
53,2,13,8,8,296.72,8,19
81,3,5,6,6,294.53,0,188
81,3,5,2,2,292.13,0,12
100,3,10,7,7,290.97,1,112
51,1,21,7,7,289.79,0,63
56,3,20,7,7,289.19,0,171
99,1,26,6,6,289.19,0,239
61,1,26,6,6,288.62,0,220
64,1,26,6,6,288.59,0,290
66,1,322,9,9,287.86,0,79
63,1,322,1,1,287.22,0,77
98,0,92,4,4,287.01,0,291
94,0,110,3,3,288.19,0,291
94,1,322,5,5,290.44,0,163
64,1,322,8,8,294.13,0,233
68,1,352,6,6,296.67,0,198
92,1,108,5,5,298.38,0,50
72,3,20,2,2,299.8,0,182
87,2,43,8,8,300.65,0,247
87,2,43,2,2,301.57,0,279
92,2,43,3,3,302.18,0,174
76,2,60,2,2,302.4,0,139
70,2,60,4,4,302.39,0,14
70,2,60,5,5,300.8,0,139
59,10,202,1,1,295.61,0,185
59,0,17,1,1,295.61,0,31
59,2,61,4,4,294.97,0,50
52,1,78,5,5,293.47,8,162
52,1,78,6,6,292.32,8,55
52,1,78,5,5,291.87,8,18
78,2,110,1,1,291.35,8,110
85,1,127,3,3,290.63,12,56
83,3,251,5,5,290.43,12,216
99,1,161,3,3,289.77,0,250
99,1,161,8,8,289.36,0,12
99,1,161,6,6,288.01,0,273
83,0,195,9,9,287.68,0,45
100,2,194,1,1,289.74,0,252
100,2,194,4,4,292.02,0,247
96,2,203,3,3,294.82,0,228
85,0,130,9,9,296.29,0,210
96,2,203,7,7,297.4,0,36
93,4,210,5,5,297.92,8,98
93,4,210,3,3,298.25,8,278
93,4,210,5,5,298.78,8,133
79,3,278,8,8,299.06,36,290
79,3,278,4,4,297.95,36,264
58,1,270,8,8,297.84,36,11
61,11,180,7,7,297.25,44,132
61,7,256,5,5,296.99,44,245
61,4,333,6,6,295.72,44,86
58,0,22,3,3,294.12,24,87
58,5,326,3,3,292.84,24,172
58,5,326,8,8,291.18,24,159
60,4,335,1,1,289.75,32,57
60,4,335,1,1,288.78,12,123
60,4,335,8,8,286.48,36,73
68,2,320,6,6,287.17,75,159
72,2,315,5,5,286.16,75,82
77,2,310,8,8,284.19,1,56
72,3,360,8,8,289.86,40,190
75,2,352,7,7,291.88,56,268
79,0,344,4,4,296.58,0,104
87,2,340,4,4,296.5,0,110
82,1,347,3,3,292.79,0,92
77,0,355,1,1,292.04,0,91
72,4,11,1,1,288.33,12,130
72,4,11,8,8,287.83,12,12
53,3,336,8,8,294.2,0,22
68,0,45,1,1,294.82,0,173
48,2,51,5,5,296.27,0,114
46,2,18,9,9,297.8,0,175
42,1,339,3,3,298.52,0,84
64,2,4,4,4,300.99,32,69
64,2,4,4,4,301.32,0,242
56,2,18,7,7,295.92,12,82
56,2,18,1,1,295.46,92,287
56,2,18,8,8,295.04,92,158
63,2,29,2,2,294.73,44,132
62,2,29,8,8,294.54,80,298
63,2,29,4,4,303.67,0,13
80,1,76,5,5,301.25,20,246
80,1,76,6,6,300.39,20,217
80,1,76,2,2,299.8,20,181
82,1,116,1,1,299.57,92,216
82,1,116,4,4,298.76,88,159
82,1,116,6,6,295.52,76,233
82,1,134,7,7,295.52,76,68
69,1,134,6,6,295.52,76,160
82,1,134,9,9,293.51,90,170
67,1,169,9,9,293.51,90,122
68,1,169,6,6,293.51,90,241
71,1,169,4,4,293.51,90,195
63,2,207,7,7,291.76,76,248
57,1,196,7,7,291.76,76,256
69,2,207,2,2,291.76,76,149
48,3,228,1,1,291.74,48,121
61,2,237,6,6,291.74,48,204
49,0,195,7,7,291.64,48,134
52,2,260,2,2,291.57,48,248
52,2,260,1,1,292.17,32,10
52,2,260,9,9,299.19,0,130
53,2,248,9,9,297.79,0,98
53,2,248,6,6,293.41,92,29
51,2,243,2,2,293.41,68,282
67,3,240,2,2,293.18,24,186
67,3,240,3,3,293.18,24,123
72,3,240,1,1,292.92,24,291
67,3,240,8,8,292.92,24,36
90,4,230,7,7,291.89,76,197
73,4,230,8,8,291.89,76,96
73,4,230,1,1,291.89,76,89
73,4,230,3,3,291.79,92,189
73,4,230,7,7,291.7,90,64
64,3,283,1,1,291.7,90,256
64,3,283,8,8,291.7,90,242
67,4,298,4,4,291.8,92,279
70,6,314,1,1,292.82,90,118
53,2,304,3,3,294.06,64,247
58,2,304,1,1,294.65,24,164
55,2,294,5,5,299.14,8,177
46,4,304,6,6,298.93,8,77
46,4,304,8,8,296.58,0,274
53,3,308,9,9,295.92,0,244
53,3,308,3,3,295.1,0,48
53,3,308,8,8,295.17,8,152
87,1,288,7,7,294.89,92,27
65,1,288,8,8,295.24,64,61
87,1,288,9,9,295.29,1,231
67,0,206,1,1,295.2,90,89
98,1,218,2,2,295.2,90,190
79,1,218,9,9,294.42,90,149
99,2,277,5,5,294.42,90,218
99,2,277,6,6,294.32,80,290
99,2,277,2,2,294.32,80,131
96,3,306,1,1,294.32,80,220
96,3,306,2,2,294.23,80,144
96,3,306,7,7,294.75,76,186
71,2,306,6,6,295.21,90,48
78,5,305,2,2,295.82,76,84
65,2,222,8,8,296.72,0,58
72,0,68,5,5,297.85,0,226
66,2,20,8,8,299,0,255
72,7,336,1,1,300.11,75,240
61,4,320,3,3,300.97,36,264
69,8,359,7,7,300.53,36,212
69,8,359,2,2,300.19,76,153
68,6,5,5,5,299.83,76,16
68,6,5,3,3,299.21,76,110
68,0,225,2,2,297.52,56,237
67,3,10,6,6,295.33,56,112
64,2,340,2,2,294.28,56,101
67,3,10,7,7,293.48,44,287
67,1,37,1,1,292.84,0,196
71,2,20,8,8,292.32,0,155
71,0,353,5,5,291.74,0,276
74,1,6,3,3,290.55,0,128
71,5,320,4,4,290.11,0,273
74,1,6,8,8,290.26,0,285
72,2,345,8,8,290.26,0,212
81,0,241,1,1,291.36,0,68
72,2,345,5,5,293.71,0,162
75,5,330,1,1,296.05,0,195
75,1,180,9,9,298.16,0,124
75,4,332,4,4,298.96,0,284
66,6,331,4,4,300.1,0,245
81,6,331,2,2,300.02,0,75
66,6,331,1,1,299.01,0,272
61,6,331,9,9,299.01,0,60
61,6,331,2,2,298.53,12,241
61,6,331,5,5,298.64,75,22
69,6,352,8,8,297.55,12,29
69,6,352,8,8,298.06,32,222
83,6,352,1,1,297.69,32,279
68,4,350,4,4,297.08,32,49
76,0,359,8,8,296.2,44,144
68,4,350,9,9,295.28,44,271
78,0,299,7,7,294.34,44,190
72,4,347,9,9,293.29,20,236
72,4,347,2,2,292.97,0,274
78,3,343,8,8,292.45,0,115
78,3,343,5,5,291.94,36,105
78,3,343,3,3,291.87,36,132
80,3,338,8,8,291.49,36,286
84,3,338,1,1,291.13,92,46
80,3,338,1,1,291.88,92,277
76,0,292,4,4,292.94,92,207
66,1,360,1,1,295.01,36,264
63,1,307,7,7,296.85,36,24
60,1,254,7,7,298.09,36,94
58,1,349,1,1,299.48,36,101
53,1,360,4,4,299.8,36,109
52,1,274,5,5,301.13,36,183
48,1,268,4,4,301.66,48,224
46,2,315,4,4,301.91,48,95
46,2,360,6,6,302.17,48,91
65,3,329,4,4,302.26,80,126
59,1,14,2,2,301.22,80,176
76,1,308,8,8,301.06,80,251
76,1,308,7,7,299.54,56,287
93,1,281,7,7,298.37,56,143
89,1,281,4,4,297.76,56,189
85,1,281,2,2,297.1,76,174
85,1,281,5,5,296.78,76,221
88,1,274,1,1,296.59,0,15
88,1,274,1,1,296.34,48,82
93,1,274,4,4,295.89,48,86
87,1,243,2,2,295.66,75,292
94,1,243,7,7,295.47,88,224
87,1,243,8,8,295.55,88,174
91,1,187,4,4,296.78,88,183
76,1,187,2,2,297.81,44,107
76,1,187,7,7,298.61,44,34
71,2,184,2,2,300.29,44,160
71,2,184,1,1,300.64,44,229
67,3,185,7,7,300.96,44,163
63,3,186,2,2,300.96,44,85
41,1,208,5,5,302.46,12,240
43,2,165,6,6,303.25,12,12
41,2,176,2,2,302.61,12,82
60,2,170,8,8,302.44,0,120
52,2,170,5,5,301.84,0,81
63,3,160,5,5,300.41,0,264
63,3,160,7,7,298.9,12,227
63,3,160,9,9,297.62,12,217
67,3,198,8,8,296.69,12,258
91,3,198,3,3,295.66,8,299
67,3,198,5,5,294.36,32,74
79,2,223,6,6,293.46,32,294
73,3,183,4,4,292.69,48,13
94,3,183,2,2,293.26,48,205
95,3,164,2,2,293.51,48,128
95,3,164,9,9,294.55,12,199
95,3,164,2,2,294.93,12,175
100,2,180,4,4,295.89,12,241
75,2,178,4,4,298.01,0,139
75,2,178,3,3,299.68,1,101
80,2,178,1,1,300.15,1,134
80,2,178,9,9,301.94,0,216
79,2,178,9,9,302.36,0,123
76,2,188,4,4,302.7,0,110
76,2,188,1,1,302.59,0,41
77,2,188,7,7,302.26,0,140
76,1,212,4,4,302.04,12,26
79,1,212,4,4,301.41,12,257
81,1,212,4,4,300.46,12,73
84,1,208,3,3,299.29,0,87
86,1,208,2,2,297.18,0,209
90,1,208,1,1,296.33,0,50
91,1,283,2,2,295.8,0,267
93,1,283,8,8,295,0,190
93,1,283,8,8,293.92,0,299
94,1,178,5,5,293.37,0,134
95,1,178,6,6,293.12,0,121
95,1,178,8,8,292.94,0,244
95,1,253,6,6,292.7,0,211
95,1,253,2,2,293.31,0,49
95,1,253,2,2,294.2,0,208
94,3,337,7,7,294.27,36,135
86,2,301,9,9,294.47,36,83
82,2,301,3,3,294.85,36,188
68,3,316,2,2,295.19,88,14
68,3,316,9,9,295.42,88,127
68,3,316,9,9,296.63,88,241
51,1,306,5,5,297.8,92,158
65,5,285,7,7,297.85,92,210
36,6,300,4,4,297.69,92,40
33,6,280,1,1,297.26,92,246
41,3,290,4,4,294.29,92,164
48,2,280,7,7,293.07,88,207
56,2,270,3,3,293.07,88,116
59,3,280,2,2,292.92,88,168
62,4,291,4,4,292.41,88,178
66,3,289,4,4,291.63,92,267
66,3,289,2,2,291.54,92,71
80,3,289,9,9,291.5,92,158
74,3,280,6,6,291.57,92,171
88,3,280,3,3,291.24,90,95
74,3,280,2,2,291.24,90,22
92,2,252,8,8,291.24,90,284
80,2,252,2,2,290.49,90,133
80,2,252,4,4,290.49,90,113
71,2,244,6,6,289.88,90,58
71,2,244,1,1,289.88,90,12
71,2,244,3,3,289.88,90,259
71,2,289,9,9,289.8,90,262
40,1,216,8,8,289.8,90,220
71,2,289,4,4,289.88,68,80
35,1,326,3,3,290.57,90,280
62,3,292,6,6,292.08,80,47
40,2,188,8,8,294.19,80,162
38,0,126,4,4,295.18,32,224
58,3,305,9,9,295.8,32,19
51,3,305,8,8,296.81,32,109
53,2,311,4,4,296.95,44,243
65,2,311,1,1,297.06,44,208
65,2,311,5,5,297.14,44,183
80,1,262,5,5,296.97,68,226
80,1,262,9,9,296.17,68,49
87,1,262,9,9,294.91,68,195
81,2,230,1,1,293.92,68,289
78,0,336,8,8,292.78,68,78
85,1,311,2,2,291.17,68,258
82,1,322,2,2,289.58,8,94
87,1,311,6,6,288.22,12,177
81,0,352,8,8,287.66,12,38
75,1,351,9,9,286.92,68,46
58,2,3,9,9,286.91,68,29
54,2,360,7,7,286.25,68,155
62,3,354,4,4,286.46,1,269
45,2,274,8,8,289.15,75,148
62,3,354,8,8,291.59,1,264
40,1,318,5,5,294.15,1,95
40,1,333,7,7,295.6,1,61
55,3,345,4,4,297.15,1,151
50,3,339,7,7,298.15,1,131
50,3,339,7,7,299.15,1,160
50,3,339,1,1,300.15,40,157
53,3,345,3,3,300.15,1,92
68,3,345,8,8,300.15,1,158
53,3,345,2,2,300.15,1,179
81,1,339,7,7,299.16,75,279
57,1,339,2,2,299.15,40,237
89,1,339,6,6,297.86,1,14
63,3,6,9,9,293.81,1,161
63,3,6,3,3,291.81,1,230
63,3,6,6,6,291.14,1,166
70,3,8,4,4,290.47,1,267
70,3,8,6,6,289.81,1,15
70,3,8,7,7,288.81,1,299
68,1,4,2,2,288.82,1,213
68,1,4,8,8,288.49,40,287
48,1,1,2,2,288.81,40,143
63,3,341,6,6,289.49,1,86
44,1,315,3,3,291.65,1,125
63,3,341,8,8,293.66,1,210
57,3,330,3,3,295.79,1,96
57,3,330,9,9,297.11,1,77
57,3,330,6,6,298.79,1,110
54,2,337,4,4,300.15,1,171
54,2,337,8,8,300.79,1,80
43,2,337,3,3,301.15,40,182
63,1,345,9,9,301.15,40,178
61,1,345,2,2,300.83,40,112
72,1,39,5,5,300.47,1,237
71,2,89,9,9,300.11,1,142
71,1,39,8,8,299.11,1,69
71,1,39,6,6,297.11,1,154
82,1,43,1,1,294.59,1,220
82,1,43,7,7,292.61,1,118
82,1,43,2,2,291.11,1,202
81,1,73,3,3,290.39,1,192
93,1,73,3,3,290.12,1,18
81,1,73,7,7,289.63,1,141
75,1,109,1,1,289.15,1,83
69,1,109,9,9,288.13,1,105
62,1,109,6,6,287.92,20,138
64,2,167,7,7,287.86,40,231
58,1,186,3,3,287.788,0,137
58,1,186,3,3,294.07,1,16
47,2,262,6,6,296.11,40,234
47,2,262,7,7,297.79,1,125
47,2,262,1,1,299.15,1,112
42,2,208,4,4,299.47,1,235
53,1,141,6,6,300.15,1,62
53,1,141,9,9,300.79,1,12
56,2,182,6,6,300.79,1,41
64,2,182,6,6,300.79,1,267
70,2,182,6,6,300.1,1,89
70,4,216,8,8,299.47,1,133
69,4,216,1,1,297.47,1,269
70,4,216,4,4,295.39,40,219
91,2,182,4,4,292.15,1,54
88,5,160,2,2,290.86,1,281
94,2,176,9,9,290.08,1,236
88,3,200,1,1,288.61,1,122
95,0,185,1,1,288.1,1,39
95,0,160,5,5,287.37,1,285
95,2,182,4,4,286.86,1,223
94,2,182,4,4,286.62,1,96
82,1,152,9,9,287.62,1,31
74,1,181,1,1,290.75,1,30
75,0,186,1,1,293.75,1,185
72,1,164,1,1,296.11,1,270
92,2,310,2,2,297.79,1,177
92,2,310,5,5,299.15,1,230
61,1,154,1,1,300.15,1,91
84,2,295,3,3,300.47,40,88
59,0,175,4,4,301.15,40,168
84,2,295,7,7,301.66,40,152
65,2,289,8,8,301.15,1,54
86,2,289,2,2,301.15,1,245
73,2,289,3,3,300.79,1,179
78,3,295,5,5,300.15,5,234
91,3,295,8,8,298.14,1,289
86,3,295,2,2,294.4,1,100
89,1,279,9,9,292.4,1,156
95,1,279,2,2,292.34,1,290
92,1,225,2,2,291.51,0,79
91,2,290,4,4,291.91,0,58
94,1,225,5,5,290.95,0,26
94,1,225,3,3,290.67,0,158
87,0,165,2,2,290.58,0,52
94,2,255,5,5,290.23,0,221
84,3,121,4,4,291.22,0,213
83,3,239,5,5,292.46,0,214
83,8,219,7,7,294.46,0,72
83,10,292,7,7,296.22,0,33
56,3,161,4,4,298.32,0,42
68,3,208,5,5,300.52,0,218
66,3,258,1,1,302.11,0,282
64,2,309,8,8,302.93,0,185
100,3,249,9,9,303.59,0,53
100,3,249,2,2,303.76,0,162
95,3,241,1,1,304.2,0,197
95,3,252,1,1,303.37,0,294
83,1,117,2,2,302.79,0,21
89,2,202,5,5,301.23,0,146
96,3,288,5,5,299.43,0,95
95,3,288,7,7,298.07,0,62
97,4,350,5,5,297.15,0,70
97,4,350,7,7,296.89,0,122
97,4,350,6,6,296.81,0,117
95,1,7,5,5,295.89,0,76
97,3,347,6,6,295.37,0,131
97,3,347,7,7,294.72,0,263
98,3,350,8,8,294.44,0,14
98,3,350,8,8,294.05,0,244
63,2,1,8,8,294.32,0,48
85,1,315,2,2,295.38,0,209
77,3,358,9,9,296.78,0,179
43,1,318,8,8,298.08,0,30
41,4,330,4,4,299.39,0,184
66,9,270,6,6,300.83,32,83
40,1,360,2,2,302.03,32,293
38,1,359,9,9,302.31,1,158
44,0,347,8,8,303.49,48,122
49,2,5,2,2,303.41,48,293
75,1,54,4,4,303.43,8,95
75,1,54,5,5,302.67,8,111
77,1,79,4,4,301.83,8,28
79,1,103,2,2,300.84,36,72
82,1,128,5,5,299.9,36,125
90,1,128,9,9,299.18,36,189
88,1,146,5,5,298.27,36,47
93,1,146,8,8,297.6,36,101
87,1,167,8,8,297.08,76,182
93,1,80,3,3,296.61,56,214
93,1,167,8,8,296.21,56,18
85,1,183,2,2,296.06,56,18
77,1,200,5,5,295.78,12,30
68,3,240,4,4,296.2,12,33
64,4,200,7,7,296.59,12,104
60,2,240,6,6,297.63,12,201
53,2,240,7,7,297.54,12,189
56,1,200,7,7,298.26,12,140
53,2,200,7,7,300.04,56,30
56,2,230,7,7,300.75,56,17
53,2,210,8,8,301.73,56,210
60,2,190,2,2,302.04,56,23
68,1,220,2,2,302.77,56,45
77,1,180,8,8,302.22,56,173
73,1,220,4,4,302.07,68,54
73,1,230,6,6,301.9,68,153
82,2,240,1,1,301.84,68,20
82,2,240,1,1,300.47,48,221
88,1,230,3,3,300.21,48,122
90,1,252,6,6,300.73,48,20
93,1,275,1,1,300.42,88,175
93,1,275,6,6,299.27,56,267
91,1,249,3,3,299.01,56,63
87,1,262,1,1,298.67,88,102
91,1,249,9,9,298.15,88,272
91,1,249,8,8,297.39,88,54
81,2,339,2,2,297.08,76,226
81,0,295,9,9,296.63,76,198
61,1,254,4,4,297.48,76,116
69,3,336,3,3,298.53,48,299
46,3,199,3,3,300,48,17
69,3,336,6,6,300.88,48,41
61,4,314,3,3,302.49,56,177
60,5,297,9,9,303.63,56,46
60,5,297,4,4,304.01,56,240
57,4,301,3,3,304.49,32,192
49,1,330,9,9,305.29,32,255
52,0,356,2,2,304.13,32,19
62,3,304,9,9,302.6,44,79
57,0,319,6,6,299.82,44,246
62,3,304,3,3,299.36,90,127
64,1,309,7,7,296.86,24,226
81,1,309,1,1,295.16,75,200
81,1,309,1,1,295.16,75,248
90,1,264,5,5,294.87,24,215
90,1,264,4,4,294.21,0,231
90,1,264,1,1,294.65,12,155
87,1,286,1,1,294.42,12,198
87,1,286,9,9,293.16,12,247
87,1,286,6,6,293.03,12,232
80,1,324,3,3,292.63,12,255
77,1,324,5,5,292.63,12,256
57,0,339,6,6,291.58,24,47
75,1,306,7,7,290.67,24,216
75,1,306,9,9,290.17,24,196
75,1,306,9,9,290.17,24,101
69,1,286,2,2,291.42,36,15
69,1,286,5,5,291.42,36,142
46,1,286,7,7,293.02,36,101
45,2,285,6,6,294.39,36,10
46,2,285,5,5,296.44,0,279
54,2,285,4,4,298.45,0,92
79,1,258,4,4,299.85,0,296
72,1,258,9,9,301.52,0,188
79,1,258,9,9,302.57,0,156
84,1,219,6,6,302.63,0,111
84,1,219,5,5,302.9,12,297
84,1,219,2,2,302.73,12,40
84,1,219,4,4,300.78,12,163
99,2,203,6,6,299.1,32,57
99,2,203,3,3,297.41,32,50
99,2,203,1,1,296.5,32,162
93,2,203,1,1,296.26,24,191
99,2,203,6,6,295.74,24,241
93,2,180,7,7,295.9,32,130
90,2,180,9,9,296.17,24,194
78,2,180,5,5,295.86,24,129
83,1,192,6,6,296.26,24,235
83,1,192,7,7,296.57,32,121
83,1,192,5,5,296.91,32,204
60,1,198,5,5,296.26,32,35
51,1,198,4,4,296.26,32,203
47,1,198,9,9,293.91,88,28
68,1,199,9,9,293.91,88,34
56,1,199,1,1,293.91,88,56
68,1,199,3,3,294.51,88,208
69,3,358,7,7,295.76,75,273
80,3,358,7,7,297.66,92,12
80,3,358,6,6,298.59,92,248
95,1,25,7,7,299.08,92,298
95,1,25,9,9,300.43,92,31
95,1,25,2,2,301.71,92,39
95,1,296,1,1,301.85,92,56
89,1,296,5,5,301.77,64,279
95,1,296,4,4,301.25,64,279
91,1,293,7,7,300.17,64,161
92,1,293,8,8,299.3,68,235
90,0,332,5,5,297.69,68,257
78,2,355,4,4,296.45,68,180
78,2,355,1,1,295.52,36,246
73,3,347,4,4,294.09,36,245
45,1,356,5,5,292.9,0,268
67,3,349,8,8,292.38,0,288
67,3,349,2,2,290.53,0,157
41,1,356,8,8,289.97,0,118
59,3,331,8,8,289.14,0,152
40,1,260,1,1,289.52,0,80
53,4,322,5,5,292.18,0,135
47,1,360,1,1,294.04,0,91
46,5,20,6,6,295.5,0,50
55,3,3,3,3,296.78,0,268
55,3,3,3,3,297.61,0,153
55,3,3,4,4,298.24,0,180
68,4,60,3,3,298.98,0,288
66,2,45,2,2,299.5,0,152
88,2,45,5,5,299.06,0,136
80,1,16,6,6,298.61,24,67
80,1,16,6,6,298.44,24,177
80,1,16,3,3,297.15,24,127
93,2,34,2,2,295.25,68,175
85,2,34,6,6,293.26,68,91
85,2,34,1,1,292.13,68,143
72,2,64,8,8,291.25,44,55
64,1,56,3,3,290.56,44,271
53,1,129,4,4,289.8,48,132
47,0,81,2,2,288.87,0,231
41,0,34,1,1,288.31,0,101
39,1,176,7,7,287.71,0,28
38,1,319,5,5,287.18,0,279
61,2,28,9,9,288.74,0,74
28,1,308,3,3,290.78,0,228
54,2,17,9,9,296.48,0,166
35,1,360,3,3,298.37,0,162
54,2,17,7,7,298.98,0,256
60,2,39,8,8,300.08,0,208
60,2,39,4,4,300.97,0,240
60,2,39,3,3,301.67,0,25
78,1,70,3,3,301.66,0,117
78,1,70,8,8,301.74,0,283
84,1,70,8,8,301.65,8,193
84,1,108,4,4,301.21,8,193
84,1,108,1,1,299.88,8,78
84,1,108,8,8,297.96,48,259
85,0,151,8,8,297.01,48,227
79,0,168,2,2,296.48,48,97
74,1,195,3,3,295.74,12,281
67,1,203,2,2,295.58,12,226
60,1,203,4,4,295.14,24,189
46,3,250,3,3,294.78,48,134
46,2,250,7,7,294.17,48,192
43,3,250,8,8,294.01,48,209
54,1,240,1,1,293.82,24,193
52,1,246,5,5,293.74,24,233
41,2,238,3,3,294.22,24,98
36,2,240,3,3,296.18,20,234
40,2,210,7,7,297.62,20,127
46,1,274,2,2,299.11,20,165
50,1,245,7,7,300.59,0,168
56,1,232,4,4,301.86,0,192
63,1,220,6,6,302.7,0,211
71,1,214,7,7,303.6,8,75
79,1,209,8,8,303.98,8,55
87,1,204,7,7,303.84,8,269
87,2,189,3,3,303.66,0,253
87,2,189,2,2,302.69,0,165
87,2,188,4,4,301.64,0,258
87,2,188,3,3,300.58,8,104
87,2,187,7,7,299.51,8,264
87,2,187,4,4,298.78,8,210
82,2,218,2,2,298.38,8,143
77,2,220,8,8,297.92,8,162
60,2,190,5,5,296.51,12,264
64,2,230,1,1,295.42,20,269
53,3,200,1,1,295.42,20,249
50,3,220,5,5,293.64,20,161
47,3,250,6,6,293.64,20,100
47,1,235,6,6,292.82,20,249
44,1,240,4,4,292.82,20,192
41,1,227,6,6,292.82,20,268
47,2,200,6,6,292.65,8,295
56,2,200,3,3,292.65,8,85
64,1,207,9,9,292.65,8,192
60,1,207,1,1,292.87,90,68
60,1,207,3,3,292.87,90,49
64,4,231,6,6,292.87,90,54
64,4,231,5,5,293.65,8,24
64,4,231,5,5,293.65,8,229
77,2,233,9,9,294.4,8,282
72,2,233,3,3,295.24,8,196
87,2,233,5,5,296.71,8,34
82,1,222,7,7,297.27,0,201
93,1,222,5,5,296.97,0,188
87,1,222,9,9,297.9,0,70
82,1,200,9,9,297.29,0,140
72,1,210,4,4,297.19,0,258
64,1,220,4,4,296.71,0,173
56,2,220,7,7,296.71,0,216
50,2,200,9,9,296.4,12,247
49,2,200,7,7,296.32,12,201
44,4,200,6,6,296,12,37
38,3,200,6,6,295.63,12,116
38,3,190,9,9,294.58,12,232
47,2,190,5,5,294.65,12,93
44,2,200,3,3,294.52,20,246
49,1,190,6,6,294.14,20,158
60,2,213,8,8,294.14,20,292
68,1,210,3,3,293.99,56,109
77,2,213,9,9,294.07,56,44
77,2,211,9,9,294.2,56,106
82,2,211,4,4,294.06,80,242
87,2,211,2,2,294.33,80,22
88,2,204,6,6,301.21,76,255
89,2,197,9,9,301.12,76,271
90,2,197,8,8,300.89,64,232
89,2,197,1,1,300.28,64,83
95,0,151,7,7,299.8,64,275
92,3,180,1,1,297.88,32,193
95,3,180,2,2,295.67,8,286
64,4,191,4,4,295.02,8,65
64,4,191,3,3,294.19,0,66
64,3,172,8,8,293.9,0,70
42,3,188,9,9,293.12,0,182
56,5,207,8,8,292.87,0,119
40,4,196,9,9,292.35,0,155
38,3,120,8,8,292.71,0,23
37,3,188,1,1,295.14,0,192
37,5,200,6,6,297.11,0,156
40,3,144,1,1,298.79,0,241
40,3,150,8,8,301.28,0,149
45,1,174,1,1,303.15,0,157
52,3,204,8,8,303.18,0,45
54,3,204,5,5,303.26,0,286
54,3,204,5,5,303.16,0,65
62,3,194,3,3,302.93,0,50
67,3,194,1,1,302.18,0,178
69,3,194,5,5,301.33,0,180
75,2,180,9,9,299.58,12,115
75,2,180,1,1,298.48,12,236
75,2,180,4,4,298.01,12,95
80,2,178,5,5,298.15,20,155
80,2,178,5,5,297.63,20,273
80,2,178,1,1,297.68,20,256
59,3,186,6,6,297.48,32,157
57,3,199,6,6,297.01,32,231
44,5,190,6,6,296.56,32,155
50,5,203,7,7,296.24,76,117
40,6,181,7,7,297.16,76,224
50,5,203,7,7,298.24,76,254
40,3,205,6,6,299.67,44,139
44,6,204,9,9,301.26,44,73
44,6,204,9,9,302.56,44,233
43,4,196,8,8,304.15,0,74
44,3,198,3,3,305.06,0,74
48,2,167,4,4,305.37,8,191
51,3,201,6,6,305.5,8,117
56,1,171,9,9,305.26,12,120
51,3,201,9,9,304.82,12,85
59,4,205,1,1,303.68,12,259
57,4,205,6,6,301.47,56,250
63,1,162,7,7,300.05,56,235
62,3,210,8,8,299.49,56,173
62,3,210,1,1,298.28,64,272
62,3,210,8,8,297.69,64,24
63,3,212,5,5,296.91,64,162
63,3,212,8,8,296.19,24,47
63,3,212,2,2,296.4,24,46
61,4,208,2,2,295.95,24,131
61,4,208,2,2,295.78,20,281
69,5,190,4,4,296.31,20,266
60,3,225,7,7,298.02,20,184
58,2,188,4,4,299.5,0,151
60,3,225,1,1,301.44,0,171
53,3,203,9,9,304.13,0,32
55,5,212,4,4,305.43,0,75
55,5,212,4,4,306.07,0,67
51,5,207,4,4,305.88,0,38
51,5,207,6,6,305.61,0,92
60,0,158,5,5,305.71,20,138
58,4,192,8,8,305.45,20,142
62,2,148,7,7,304.5,20,124
58,4,192,7,7,301.37,12,43
65,1,152,1,1,300.4,12,134
64,4,198,4,4,299.79,12,87
64,4,198,8,8,298.96,64,284
69,4,197,5,5,298.58,64,177
69,4,197,1,1,298.43,64,90
74,0,144,8,8,298.06,0,104
69,4,194,1,1,297.61,0,218
77,0,172,6,6,296.83,32,81
69,4,194,1,1,297.55,32,154
71,3,185,4,4,298.26,32,47
61,4,200,7,7,300.35,36,180
63,3,182,2,2,301.93,36,49
63,3,217,5,5,303.6,36,182
74,13,45,8,8,304.65,8,208
74,0,248,7,7,305.35,8,231
62,12,315,7,7,306.34,8,99
62,4,195,9,9,306.66,0,295
57,4,172,4,4,306.33,0,172
59,3,201,4,4,306.39,0,142
61,3,189,4,4,305.87,0,292
64,0,155,1,1,305.52,0,161
68,3,172,6,6,304.37,0,54
68,3,172,6,6,303.06,8,270
76,3,172,1,1,301.86,8,228
73,3,187,9,9,301.26,8,117
74,0,178,3,3,301.02,24,56
73,3,187,8,8,300.94,24,142
